id,name,attendance,possible,last_group_abbreviation,region_name_cs,photo_url,účast
6511,Jan Kubík,3409,4393,ANO,Jihočeský,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6511.jpg,78
6215,Roman Kubíček,4219,4393,ANO,Jihočeský,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6215.jpg,96
6509,Robert Králíček,3435,4393,ANO,Hlavní město Praha,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6509.jpg,78
6533,Marek Novák,4069,4393,ANO,Zlínský,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6533.jpg,93
6246,Josef Kott,3960,4393,ANO,Vysočina,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6246.jpg,90
6475,Monika Oborná,3881,4393,ANO,Vysočina,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6475.jpg,88
6211,Martin Kolovratník,2746,4393,ANO,Pardubický,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6211.jpg,63
6506,Tomáš Kohoutek,2948,4393,ANO,Ústecký,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6506.jpg,67
6172,Ladislav Okleštěk,3851,4393,ANO,Olomoucký,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6172.jpg,88
6770,Renata Oulehlová,3292,4393,ANO,Karlovarský,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6770.jpg,75
6775,Lenka Knechtová,3653,4393,ANO,Jihomoravský,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6775.jpg,83
6457,Eva Fialová,3663,4393,ANO,Ústecký,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6457.jpg,83
6448,Milan Feranec,2986,4393,ANO,Olomoucký,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6448.jpg,68
6732,Ivana Mádlová,3661,4393,ANO,Plzeňský,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6732.jpg,83
6184,Richard Brabec,3885,4393,ANO,Jihočeský,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6184.jpg,88
6168,Helena Válková,2786,4393,ANO,Středočeský,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6168.jpg,63
6447,Kamal Farhan,4254,4393,ANO,Plzeňský,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6447.jpg,97
6240,Karel Tureček,2149,4393,ANO,Jihočeský,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6240.jpg,49
6166,Jan Volný,3062,4393,ANO,Plzeňský,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6166.jpg,70
6731,Milan Wenzl,1249,4393,ANO,Hlavní město Praha,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6731.jpg,28
6165,Radek Vondráček,3181,4393,ANO,Zlínský,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6165.jpg,72
6185,Milan Brázdil,3346,4393,ANO,Olomoucký,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6185.jpg,76
6725,Lubomír Brož,3972,4393,ANO,Hlavní město Praha,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6725.jpg,90
6441,Jaroslav Bžoch,2980,4393,ANO,Ústecký,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6441.jpg,68
6437,Josef Bělica,2698,4393,ANO,Moravskoslezský,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6437.jpg,61
6143,Stanislav Berkovec,4288,4393,ANO,Středočeský,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6143.jpg,98
6505,Julius Špičák,2304,4393,ANO,Středočeský,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6505.jpg,52
6484,David Štolpa,3904,4393,ANO,Jihomoravský,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6484.jpg,89
6723,Jana Berkovcová,3382,4393,ANO,Královéhradecký,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6723.jpg,77
6430,Klára Dostálová,3557,4393,ANO,Královéhradecký,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6430.jpg,81
6431,Lenka Dražilová,3280,4393,ANO,Jihomoravský,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6431.jpg,75
6743,Robert Stržínek,3817,4393,ANO,Zlínský,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6743.jpg,87
6730,Lubomír Wenzl,4220,4393,ANO,Jihomoravský,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6730.jpg,96
6190,Jaroslav Faltýnek,2506,4393,ANO,Olomoucký,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6190.jpg,57
6254,Věra Adámková,3052,4393,ANO,Hlavní město Praha,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6254.jpg,69
6623,Ondřej Babka,3984,4393,ANO,Jihočeský,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6623.jpg,91
6490,Petr Vrána,2894,4393,ANO,Olomoucký,https://www.psp.cz/eknih/cdrom/2021ps/eknih/2021ps/poslanci/i6490.jpg,66
