voter_id,dim1,dim2,dim3,příjmení,jméno,kandidátka,klub,datum
6782,-34.9974919002938,-14.823228917753095,-23.468323337577274,Ryba,Drahoslav,ANO2011,ANO,2. pol. 2023
6783,-33.730384436119536,0.19774860505566308,-24.446802257773477,Síla,Jan,SPD,SPD,2. pol. 2023
6784,28.35633437291248,8.42416281389233,19.37373468082658,Šimek,David,SPOLU,KDU-ČSL,2. pol. 2023
6785,-34.27211427083647,0.45694211636602355,-24.198408647326556,Štefanová,Iveta,SPD,SPD,2. pol. 2023
6786,29.270007483474835,9.95847658628438,19.983679987716116,Teleky,Róbert,SPOLU,KDU-ČSL,2. pol. 2023
6787,28.98768527897878,9.278653301267546,19.783828344832063,Turek,Libor,SPOLU,ODS,2. pol. 2023
6788,28.987805636299797,8.52296874121185,20.11237160331857,Urbanová,Barbora,PirSTAN,STAN,2. pol. 2023
6789,29.27945135437712,9.118384511874218,20.35966305871851,Vlček,Lukáš,PirSTAN,STAN,2. pol. 2023
6790,29.228548459235853,9.458893480076988,20.04263266944123,Voborská,Milada,PirSTAN,STAN,2. pol. 2023
6791,29.359191043754922,9.268036223021491,20.359399319242552,Vojtko,Viktor,PirSTAN,STAN,2. pol. 2023
6792,28.922755994050554,9.872903190722253,19.421759238797858,Vomáčka,Vít,SPOLU,ODS,2. pol. 2023
6793,28.796728094268044,8.861539154566554,19.9245278127224,Zajíčková,Renáta,SPOLU,ODS,2. pol. 2023
6794,28.633089121248968,9.604071946201874,19.909074989872046,Zborovský,Miroslav,SPOLU,KDU-ČSL,2. pol. 2023
6795,-34.8740632609731,1.7655845215442956,-24.868991196427395,Zlínský,Vladimír,SPD,SPD,2. pol. 2023
6796,29.041521873908767,9.414725980303714,19.934084640980092,Zuna,Michal,SPOLU,TOP09,2. pol. 2023
6797,29.028729843411565,9.358600651953935,19.952348687868763,Balaš,Vladimír,PirSTAN,STAN,2. pol. 2023
6798,29.42705705274125,8.7719940954423,19.992666768561097,Hájek,Jiří,PirSTAN,STAN,2. pol. 2023
6799,28.89918661328352,9.088634803943537,19.884113122301805,Kolář,Ondřej,SPOLU,TOP09,2. pol. 2023
6800,28.129807653125535,10.382717954113732,18.800752160175712,Král,Václav,SPOLU,ODS,2. pol. 2023
6801,29.149755109786668,9.81030494616219,19.895639538299893,Navrátil,Jiří,SPOLU,KDU-ČSL,2. pol. 2023
6802,29.05778117189837,10.073746098553102,20.208211339244833,Svoboda,Pavel,SPOLU,TOP09,2. pol. 2023
6803,28.546485163326487,11.466294269051717,19.139977928284033,Horák,Jiří,SPOLU,KDU-ČSL,2. pol. 2023
6804,28.043894617707693,11.004862478385652,19.458336614776666,Němečková Crkvenjaš,Zdenka,SPOLU,ODS,2. pol. 2023
6809,29.26781147789823,9.07848347887443,20.29139456695245,Levko,Jarmila,STAN,STAN,2. pol. 2023
